stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,stop_timezone,wheelchair_boarding
BUCHETIE,736317,Buchetière,47.559684,-0.428279,0,Europe/Paris,0
PCOUBE-E,6322,Coubertin,47.462452,-0.5323140000000001,0,Europe/Paris,0
STJOSEP,23613,St-Joseph,47.464913,-0.5412450000000001,0,Europe/Paris,1
2VERN,13983,Verneau,47.492517,-0.5671620000000001,0,Europe/Paris,1
BOHACE-E,374732,La Cendreuse,47.422276,-0.385158,0,Europe/Paris,0
GASPALON,21485,Gaspalon,47.453286,-0.5069520000000001,0,Europe/Paris,1
ESPAJEUN,28726,Maison de la Danse,47.488869,-0.5848719999999999,0,Europe/Paris,1
GASNIER,21628,Gasnier,47.48522,-0.5718790000000001,0,Europe/Paris,1
PLOTTI-E,90896,Plottière,47.522402,-0.6107250000000001,0,Europe/Paris,1
COTTAGE,4531,Cottage,47.494799,-0.5153390000000001,0,Europe/Paris,1
PINSON-E,24131,Pinsons,47.472569,-0.6303130000000001,0,Europe/Paris,0
ANAFRAN,345518,Anatole France,47.531085,-0.6137230000000001,0,Europe/Paris,1
ZIBEAUC,23205,ZI Beaucouzé,47.460025,-0.6193390000000001,0,Europe/Paris,0
PARADIS,,Paradis,47.406005,-0.6942980000000001,0,Europe/Paris,0
PIGEONDO,530735,Pigeon d'Or,47.469139,-0.3893480000000001,0,Europe/Paris,0
LAVOIR,327,Lavoir,47.44063,-0.4988640000000001,0,Europe/Paris,1
AUBRIA-E,16914,Aubriais,47.51575,-0.6676930000000001,0,Europe/Paris,0
MORLIERE,17581,Morlière,47.461534,-0.4825120000000001,0,Europe/Paris,1
1FARC,,Farcy,47.47327,-0.5773770000000001,0,Europe/Paris,1
JEANROST,369358,Collège Jean Rostand,47.448817,-0.5011409999999999,0,Europe/Paris,0
DLECOTEA,,Le Coteau -reporté-,47.397251,-0.5452870000000001,0,Europe/Paris,0
MUSSET-E,22824,Musset,47.473624,-0.5387200000000001,0,Europe/Paris,1
MAIRAVR,11971,Avrillé Mairie,47.504486,-0.5899390000000001,0,Europe/Paris,1
PIGEON-E,33819,Pigeon d'Or,47.469058,-0.389172,0,Europe/Paris,0
RENOIR-E,478423,Auguste Renoir,47.535998,-0.6184250000000001,0,Europe/Paris,1
BROCHONS,294849,Brochons,47.421952,-0.327366,0,Europe/Paris,0
GALLIE-E,12457,Europe,47.486208,-0.5289740000000001,0,Europe/Paris,0
DOYENN-E,10951,Doyenné,47.490584,-0.5322060000000001,0,Europe/Paris,1
MALAQUAI,38447,Malaquais,47.444369,-0.4903700000000001,0,Europe/Paris,0
FACUL-SS,7400,Faculté,47.479322,-0.5509890000000001,0,Europe/Paris,1
ROCHEFOU,6793,La Rochefoucauld,47.478851,-0.5569720000000001,0,Europe/Paris,1
RTSORG-E,793058,Route de Sorges,47.432648,-0.4908730000000001,0,Europe/Paris,0
CAMUS.05,9583,Camus,47.485242,-0.5758730000000001,0,Europe/Paris,1
CSARTH-E,2380,Croix de Sarthe,47.540117,-0.5699230000000001,0,Europe/Paris,0
PETLAN-E,13939,Petite Lande,47.554392,-0.5814710000000001,0,Europe/Paris,0
CRVESC-E,485025,Croix Verte,47.474234,-0.35475,0,Europe/Paris,0
CLBEURRE,266602,Clos au Beurre,47.390948,-0.5629680000000001,0,Europe/Paris,1
FENEU-E,588,Feneu Église,47.569817,-0.594215,0,Europe/Paris,1
GDMAINE,14612,Grand Maine,47.467608,-0.5930250000000001,0,Europe/Paris,1
ANDALA-E,587106,Grand Launay,47.461574,-0.38755,0,Europe/Paris,0
SARRCIME,1249,Sarrigné Cimetière,47.501566,-0.3877070000000001,0,Europe/Paris,1
PINELIER,808769,Pinelier,47.523331,-0.7436370000000001,0,Europe/Paris,0
LENOTRE,,Le Nôtre,47.476415,-0.6071540000000001,0,Europe/Paris,1
2HOPA,13445,CHU-Hôpital,47.481321,-0.5540550000000001,0,Europe/Paris,1
LE.CLO-E,890179,Le Clos,47.424655,-0.427995,0,Europe/Paris,0
LESECOTS,19016,Les Ecots,47.475558,-0.6955270000000001,0,Europe/Paris,0
2MONP,,Monplaisir,47.4889,-0.5269110000000001,0,Europe/Paris,1
ROMA-AD,28445,Roche Morna,47.420236,-0.5814780000000001,0,Europe/Paris,0
CORNMA-E,575617,Corné Mairie,47.470907,-0.350614,0,Europe/Paris,0
MONCEAU,698763,Monceau,47.472424,-0.389729,0,Europe/Paris,0
PISCJUIG,6185,Piscine C. Muffat,47.534039,-0.6165929999999999,0,Europe/Paris,1
LABRUY-E,15826,La Bruyère,47.476457,-0.5733450000000001,0,Europe/Paris,1
EBLE,18451,Eblé,47.455317,-0.5663190000000001,0,Europe/Paris,1
ECLATE-E,15952,Éclateries,47.451073,-0.5199820000000001,0,Europe/Paris,1
DELACROI,5132,Delacroix,47.454901,-0.5286270000000001,0,Europe/Paris,1
LORRAIN1,20636,Lorraine - Foch-Maison Bleue,47.47022,-0.5477610000000001,0,Europe/Paris,1
BICHON.,7036,Bichon,47.479329,-0.5648510000000001,0,Europe/Paris,1
BRGPAI-E,12036,Bourg de Paille,47.474869,-0.6246660000000001,0,Europe/Paris,1
CROISETT,28700,Croisette,47.450933,-0.6001210000000001,0,Europe/Paris,1
SPORBRIO,8372,Briollay Stade,47.561726,-0.5053500000000001,0,Europe/Paris,0
PREVERT,646592,Prévert,47.487774,-0.5975300000000001,0,Europe/Paris,0
LAFA8-E,6452,La Fayette,47.460311,-0.5548520000000001,0,Europe/Paris,1
CLIANJ-E,11590,Neruda,47.445325,-0.5411330000000001,0,Europe/Paris,1
2BBCA,,Belle-Beille Campus,47.477979,-0.6031660000000001,0,Europe/Paris,1
OREEBO-E,69108,L'Orée des Bois,47.508413,-0.37897,0,Europe/Paris,0
ROCHMAR,573094,Roche Marotte,47.447421,-0.5191730000000001,0,Europe/Paris,0
HJOU32,18910,Haie Joulain,47.517582,-0.4626560000000001,0,Europe/Paris,0
GAUBOU-E,23234,Gaubourgs,47.449319,-0.5731380000000001,0,Europe/Paris,0
ITALIE-E,13083,Italie,47.524767,-0.6019980000000001,0,Europe/Paris,1
GRENOUIL,343073,Grenouille,47.502958,-0.3282590000000001,0,Europe/Paris,0
THULEA-E,18543,Thuleau,47.476548,-0.5280930000000001,0,Europe/Paris,1
TRELAZE,25775,Quantinière,47.458759,-0.4744450000000001,0,Europe/Paris,1
MVIGNE,358268,Marcel Vigne,47.475012,-0.5821920000000002,0,Europe/Paris,1
HAUTPRES,2552,Haut Pressoir,47.453192,-0.5384810000000001,0,Europe/Paris,1
FIEGEN-E,24053,Fief Gentil,47.533279,-0.5260500000000001,0,Europe/Paris,0
MERMOZ,21926,Collège Mermoz,47.451897,-0.5668050000000001,0,Europe/Paris,0
BOURG,25980,Bourg,47.590709,-0.5553650000000001,0,Europe/Paris,0
MONPRO-E,29694,Monprofit,47.474342,-0.5666960000000001,0,Europe/Paris,1
1AARD,5009,Avrillé - Ardenne,47.511486,-0.5960120000000001,0,Europe/Paris,1
WBRO-E,13554,Bois du Roy,47.499763,-0.5830270000000001,0,Europe/Paris,1
CHANTRI,,Chanterie,47.480009,-0.4941560000000001,0,Europe/Paris,1
BRIOLLAY,14848,Briollay Mairie,47.563657,-0.5077050000000001,0,Europe/Paris,0
PRUNIE-E,27721,Pruniers,47.449315,-0.6025290000000001,0,Europe/Paris,1
PROVIN-E,17083,Provins,47.492562,-0.5020450000000001,0,Europe/Paris,1
TERNEI-E,3391,Ternière,47.505693,-0.5932560000000001,0,Europe/Paris,1
AUTHION,22482,Authion,47.431458,-0.5284750000000001,0,Europe/Paris,1
MURIER-E,219217,Mûrier,47.514117,-0.376544,0,Europe/Paris,0
JUFERRY,32650,Jules Ferry,47.466377,-0.4987210000000001,0,Europe/Paris,1
STEMELAI,787343,Ste-Melaine Centre,47.370466,-0.4966500000000001,0,Europe/Paris,0
JEAN-23,791499,Jean XXIII,47.448324,-0.563741,0,Europe/Paris,1
HELBO-E,807048,Hélène Boucher,47.486725,-0.4897750000000001,0,Europe/Paris,1
1CAPU,29904,Capucins,47.486888,-0.5552330000000001,0,Europe/Paris,1
VIRELE-E,976747,Virelet,47.478638,-0.34019,0,Europe/Paris,0
TALET-E,453380,Talet,47.476182,-0.5476940000000001,0,Europe/Paris,1
ARCAD-E,17259,Arcades,47.507205,-0.5165910000000001,0,Europe/Paris,0
MACURIE,12294,Marie Curie,47.433308,-0.5165550000000001,0,Europe/Paris,1
CCMOLI-E,,Centre Cial Mollière,47.460777,-0.6174809999999999,0,Europe/Paris,1
RTEPAR-E,19337,Route de Paris,47.489743,-0.507372,0,Europe/Paris,1
BOSCH-E,63542,Bois Rinier,47.476432,-0.4973980000000001,0,Europe/Paris,1
PELSTA-E,22112,Pellouailles Stade,47.523349,-0.438834,0,Europe/Paris,0
CORNCI-E,535321,Corné Cimetière,47.473545,-0.346383,0,Europe/Paris,1
RUCOURTE,224549,Rue Courte,47.41968,-0.32878,0,Europe/Paris,0
DAGNET-E,,Daguenet,47.474758,-0.5279730000000001,0,Europe/Paris,1
BOISABBE,1559,Bois L'Abbé,47.490304,-0.5142250000000002,0,Europe/Paris,1
MASTEL-E,17386,Mastelle,47.529387,-0.5919880000000001,0,Europe/Paris,1
ALLUMETT,15447,Allumettes,47.44527,-0.5023200000000001,0,Europe/Paris,1
VILLENEU,25376,Villeneuve,47.508334,-0.435058,0,Europe/Paris,0
BELPOULE,21306,Belle Poule,47.427888,-0.5271540000000001,0,Europe/Paris,0
BOHASA-E,429073,Chemin Salette,47.424605,-0.389309,0,Europe/Paris,0
MUTUAL-E,25011,Mutualité,47.455262,-0.5408170000000001,0,Europe/Paris,1
CHAUVE,60539,La Chauvelaie,47.436533,-0.5843720000000001,0,Europe/Paris,0
TOURAI-E,25515,Touraine,47.539126,-0.435316,0,Europe/Paris,0
BRETEA-E,89029,Breteau,47.573645,-0.437244,0,Europe/Paris,0
CHAGAL-E,675868,Chagall,47.560152,-0.6775820000000001,0,Europe/Paris,0
GRCARREA,7000,Arena Loire,47.44346,-0.4786900000000001,0,Europe/Paris,1
BODINIER,906273,Bodinière,47.585453,-0.447282,0,Europe/Paris,0
DESCAZ-E,25148,Descazeaux,47.476786,-0.5661130000000001,0,Europe/Paris,1
SARRIGNE,31023,Les Plantes,47.502758,-0.378761,0,Europe/Paris,1
LANGLA-E,,Langlade,47.467679,-0.5293770000000001,0,Europe/Paris,0
BRAINARG,933848,Crémaillère d'Argent,47.465321,-0.433171,0,Europe/Paris,0
CHABLA-E,10390,Champs Blancs,47.517352,-0.4752160000000001,0,Europe/Paris,1
GAUTIER,538212,Pas Gautier,47.471528,-0.409564,0,Europe/Paris,0
GAUBLOCA,18625,Gaubourgs,47.448383,-0.5723880000000001,0,Europe/Paris,1
PYRA10-E,31499,Pyramide,47.440078,-0.4887330000000001,0,Europe/Paris,0
BOISNR-E,158612,Boisnerie,47.51158,-0.360022,0,Europe/Paris,1
LTACHON,10237,Soulaines Centre,47.365002,-0.5251490000000001,0,Europe/Paris,0
BAUDRAI,19950,Baudrairie,47.437909,-0.5071030000000001,0,Europe/Paris,1
RASPAIL,3803,Raspail,47.474927,-0.570096,0,Europe/Paris,0
1LAFA,31950,La Fayette,47.460812,-0.5547230000000001,0,Europe/Paris,1
GGESSAND,18970,George Sand,47.433139,-0.5196210000000001,0,Europe/Paris,1
HULLET-E,33384,Hulleteries,47.46546,-0.7209080000000001,0,Europe/Paris,0
WBROY,9573,Bois du Roy,47.499761,-0.5834140000000001,0,Europe/Paris,1
CORNCIME,19500,Corné Cimetière,47.47361,-0.3463820000000001,0,Europe/Paris,1
GALLIENI,16963,Europe,47.486083,-0.5286960000000001,0,Europe/Paris,0
FRESN37,856633,Le Fresne,47.442414,-0.5835050000000001,0,Europe/Paris,0
INDUSTRI,11352,Industrie,47.490268,-0.5229540000000001,0,Europe/Paris,1
ESATBEJO,241355,ESAT Béjonnières,47.481282,-0.5101150000000001,0,Europe/Paris,0
1JMOU,4159,Jean Moulin,47.490467,-0.5521950000000001,0,Europe/Paris,1
ATOLL,21638,L'Atoll-Vallin,47.483026,-0.6322540000000001,0,Europe/Paris,0
CALAIS,775835,Calais,47.461997,-0.4325570000000001,0,Europe/Paris,0
CLOSDUVA,900000,Clos du Vau,47.577249,-0.4581310000000001,0,Europe/Paris,0
PINEAU-E,330880,Pineaudière,47.594116,-0.5382190000000001,0,Europe/Paris,0
LEOLA2-E,5985,Léo Lagrange,47.447816,-0.5103520000000001,0,Europe/Paris,1
HUETTERI,899997,Huetterie,47.459257,-0.4783390000000001,0,Europe/Paris,0
PELLERI,10802,Pellerinière,47.460693,-0.4882330000000001,0,Europe/Paris,1
RIDER,410494,Ridereau,47.477953,-0.39125,0,Europe/Paris,0
ABI,180,Avicenne,47.481296,-0.6884100000000001,0,Europe/Paris,0
LETAND16,27068,Letanduère,47.452805,-0.5531740000000001,0,Europe/Paris,1
AQVI-D5B,96211,AquaVita,47.493497,-0.5655280000000001,0,Europe/Paris,1
1FMBL,11327,Foch-Maison Bleue,47.468992,-0.5497560000000001,0,Europe/Paris,1
2CAPU,3726,Capucins,47.486819,-0.555139,0,Europe/Paris,1
BOIFOU,727425,Bois du Fouilloux,47.436247,-0.7000410000000001,0,Europe/Paris,1
LASOURCE,,La Source,47.477733,-0.6392930000000001,0,Europe/Paris,1
GRANDMON,11878,Grandmont,47.487549,-0.5875930000000001,0,Europe/Paris,1
MORELLER,495,Morellerie,47.451387,-0.5449360000000001,0,Europe/Paris,1
SAULAIE,530410,Saulaie,47.528964,-0.4878700000000001,0,Europe/Paris,0
LAROCHE,5358,La Roche,47.4581,-0.6569340000000001,0,Europe/Paris,0
MONOD,15527,Monod,47.478725,-0.6366410000000001,0,Europe/Paris,1
LECORB-E,1502,Le Corbusier,47.485453,-0.6308859999999999,0,Europe/Paris,1
STTERESE,2068,Ste-Thérèse,47.480857,-0.5643290000000001,0,Europe/Paris,1
ANDALAUN,544772,Grand Launay,47.461286,-0.388107,0,Europe/Paris,0
LABROSSE,11507,La Brosse,47.532539,-0.5220990000000001,0,Europe/Paris,0
BARRA,21480,Barra,47.483717,-0.5639300000000002,0,Europe/Paris,1
LORPLM,22199,L'Orée,47.54263,-0.6724040000000001,0,Europe/Paris,0
PRINCE,31844,Princé,47.389523,-0.5257230000000001,0,Europe/Paris,0
SCANIA,13638,Scania,47.493116,-0.5223510000000001,0,Europe/Paris,0
GRILLONN,594226,Grillonnière,47.540477,-0.5823880000000001,0,Europe/Paris,1
JEROSTAN,10465,Rostand,47.434262,-0.5137640000000001,0,Europe/Paris,1
CHALOUER,16319,Chalouère,47.481349,-0.5367750000000001,0,Europe/Paris,1
GRESILLE,20154,Grésillé,47.459643,-0.6055010000000001,0,Europe/Paris,1
CERFEU-E,938721,Cerfeuil,47.477777,-0.6352840000000001,0,Europe/Paris,0
MARIAN-E,28799,Marianne,47.450058,-0.5311000000000001,0,Europe/Paris,1
SAVENNIE,25242,Savennières Mail,47.383363,-0.6557920000000002,0,Europe/Paris,0
BOHABRAI,38658,Route de Brain,47.421427,-0.399269,0,Europe/Paris,0
ZOLA,477388,Zola,47.528837,-0.6112540000000001,0,Europe/Paris,1
GUILLAU,785925,Guillaumière,47.533051,-0.6718430000000001,0,Europe/Paris,0
CLAIE-E,360007,Claie,47.460717,-0.6270380000000001,0,Europe/Paris,1
SECUSOCI,26877,Sécurité Sociale,47.46912,-0.5401880000000001,0,Europe/Paris,1
CHABLANC,9247,Champs Blancs,47.517229,-0.4752630000000001,0,Europe/Paris,1
DAGUVA-E,863802,Val d'Authion,47.419284,-0.428108,0,Europe/Paris,0
FROMIO-E,678514,Fromioux,47.509993,-0.7168679999999999,0,Europe/Paris,0
CHAUMI-E,12609,Chaumières,47.52444,-0.5233139999999999,0,Europe/Paris,1
MEMBALZA,949595,École Balzac,47.557005,-0.6720860000000001,0,Europe/Paris,0
INTERMIL,3434,Intermarché,47.454588,-0.5348020000000001,0,Europe/Paris,1
GRESIL-E,,Grésillé,47.459628,-0.6057380000000001,0,Europe/Paris,1
REPUBL-E,6777,République,47.471694,-0.5538590000000001,0,Europe/Paris,1
ECUILL,3505,Ecuillé Mairie,47.616506,-0.5609670000000001,0,Europe/Paris,0
MONTCA-E,18547,Mont Cassin,47.447152,-0.5695760000000001,0,Europe/Paris,1
1PATT,,Patton,47.473358,-0.5925580000000001,0,Europe/Paris,1
3BBCA,,Belle-Beille Campus,47.478026,-0.6031360000000001,0,Europe/Paris,1
MASSON-E,16344,Masson,47.532101,-0.5677670000000001,0,Europe/Paris,0
GDPERI-E,4875,Grand Périgné,47.473909,-0.6146590000000001,0,Europe/Paris,1
FORGES-E,1732,Les Forges,47.386304,-0.6452290000000001,0,Europe/Paris,0
DUREL2-E,631634,Durellerie Patis,47.431119,-0.6418690000000001,0,Europe/Paris,0
LABUISSA,24161,La Buissaie,47.39614,-0.5520210000000001,0,Europe/Paris,1
GUERAN-E,12246,Guérandais,47.527255,-0.7484800000000001,0,Europe/Paris,0
LOUET,10203,Louet,47.412223,-0.523611,0,Europe/Paris,0
JEANZAY,602684,Collège Jean Zay,47.529674,-0.6075960000000001,0,Europe/Paris,0
TOUSSAI2,962307,Toussaint Hodée,47.500816,-0.428918,0,Europe/Paris,0
LACOUD-E,19006,La Coudre,47.460484,-0.7103270000000002,0,Europe/Paris,1
LOIRE,14252,Loire,47.418758,-0.5233560000000002,0,Europe/Paris,1
VOLNEY,25948,Volney,47.460438,-0.5380130000000001,0,Europe/Paris,1
GIROLLES,,Girolles,47.584514,-0.41285,0,Europe/Paris,0
SPOT-E,914780,Germaine Tillion,47.536742,-0.6279169999999999,0,Europe/Paris,1
JEBOUIN,43885,Jean Bouin,47.458885,-0.5329810000000001,0,Europe/Paris,1
GROLLIER,29484,Grolière,47.353945,-0.5274560000000001,0,Europe/Paris,0
LAMAILLE,424217,Maillée,47.485065,-0.391433,0,Europe/Paris,0
BEAULI-E,12880,Beaulieu,47.495464,-0.43667,0,Europe/Paris,0
GRILLO-E,198884,Grillonnière,47.540367,-0.5823750000000001,0,Europe/Paris,1
LOHUIT,5526,Lorraine,47.470224,-0.5471490000000001,0,Europe/Paris,1
PINEAUDI,370444,Pineaudière,47.594372,-0.5381850000000001,0,Europe/Paris,0
OFFTOU-E,3776,Office de Tourisme,47.469181,-0.5575850000000001,0,Europe/Paris,1
LAJANVRI,29429,Janvrie,47.504017,-0.6996540000000001,0,Europe/Paris,0
DUBELL-2,646719,Du Bellay,47.492208,-0.5133920000000001,0,Europe/Paris,1
LAREU-E,13697,La Reux,47.46941,-0.5104109999999999,0,Europe/Paris,1
MILLCO-E,18612,Millot,47.456762,-0.5332800000000001,0,Europe/Paris,0
ESA-E,19309,ESA,47.458957,-0.5453540000000001,0,Europe/Paris,1
GOURON-E,1177,Gouronnières,47.483126,-0.5693710000000001,0,Europe/Paris,1
FARDEAU,,Fardeau,47.582649,-0.420554,0,Europe/Paris,0
RIDEREAU,567791,Ridereau,47.477937,-0.391282,0,Europe/Paris,0
PARCINDU,775442,L'Épervière,47.506862,-0.5090030000000001,0,Europe/Paris,0
SAVARY-E,22138,Savary,47.47347,-0.5413240000000001,0,Europe/Paris,1
GDPRES-E,18745,Grand Pressoir,47.399489,-0.5281670000000001,0,Europe/Paris,0
ARCEAU,15889,Arceau,47.471079,-0.5197830000000001,0,Europe/Paris,1
PERUSSAI,3238,Pérussaie,47.466084,-0.59635,0,Europe/Paris,1
MORICIER,359213,Moricière,47.485096,-0.357342,0,Europe/Paris,0
GUILL-E,484479,Guillaumière,47.533142,-0.6717340000000001,0,Europe/Paris,0
TANCELL,29482,Tancellerie,47.516121,-0.6634760000000001,0,Europe/Paris,0
LOUET-E,605456,Louet,47.412435,-0.5238070000000001,0,Europe/Paris,1
GAUBOUR5,29955,Gaubourgs,47.447972,-0.5724480000000001,0,Europe/Paris,1
MALBOIRE,671943,Malboire,47.481863,-0.414045,0,Europe/Paris,0
AUBRIAIS,18000,Aubriais,47.515797,-0.6679349999999999,0,Europe/Paris,0
BRASSENS,351,Brassens,47.494139,-0.5864390000000002,0,Europe/Paris,1
TROIPA-E,22352,Trois Paroisses,47.441772,-0.5346700000000001,0,Europe/Paris,1
GEMMET-E,5906,Gemmetrie-ESAIP,47.463218,-0.4993210000000001,0,Europe/Paris,1
AULNAIES,193602,Aulnaies,47.586747,-0.4399370000000001,0,Europe/Paris,0
DOLANT-E,10427,Dolantines,47.527998,-0.445013,0,Europe/Paris,1
CESARGEO,66,César Geoffray,47.458645,-0.5459340000000001,0,Europe/Paris,1
PETPOR-E,6330,Petit Port,47.425732,-0.6097080000000001,0,Europe/Paris,1
2JE23,30963,Jean XXIII,47.448552,-0.5628440000000001,0,Europe/Paris,1
BANCST-E,2573,Banchais,47.485819,-0.5124680000000001,0,Europe/Paris,1
2HSAU,29280,Hauts de St-Aubin,47.492242,-0.5604600000000001,0,Europe/Paris,1
RAMON-E,285473,Ramon,47.486515,-0.5380440000000001,0,Europe/Paris,1
ANBRUEL,491458,André Bruel,47.526587,-0.4681240000000001,0,Europe/Paris,1
DAVIERES,463464,Davières,47.583186,-0.4778640000000001,0,Europe/Paris,0
INDUST-E,12168,Industrie,47.490015,-0.5228699999999999,0,Europe/Paris,1
CCADEA-E,3576,Croix Cadeau,47.520229,-0.6095510000000001,0,Europe/Paris,1
SEPSONET,12415,7 Sonnettes,47.486085,-0.514785,0,Europe/Paris,1
LAMARE-E,691886,La Mare,47.468348,-0.4652860000000001,0,Europe/Paris,0
1BRIS,,Brisepotière,47.478593,-0.5282140000000001,0,Europe/Paris,1
BLERIO-E,3197,Blériot,47.486142,-0.5634370000000001,0,Europe/Paris,1
VILLES-E,26023,Villesicard,47.452417,-0.5383890000000001,0,Europe/Paris,1
VAURAG-E,22290,Vauragère,47.472796,-0.6355260000000001,0,Europe/Paris,1
MOUCHE-E,794078,Moucherie,47.577048,-0.5448190000000001,0,Europe/Paris,1
CHATA-E,657686,Chataignier,47.545858,-0.6498860000000001,0,Europe/Paris,0
PATIO,680234,Patio,47.510719,-0.6517960000000002,0,Europe/Paris,0
SCHWAL-E,32531,Schwalbach,47.504045,-0.6025070000000001,0,Europe/Paris,1
DLECOT-E,,Le Coteau -reporté-,47.397227,-0.545479,0,Europe/Paris,0
GIRAD-E,53995,Girardeau,47.436438,-0.5204080000000001,0,Europe/Paris,1
1HARA,24652,Foch-Haras,47.466815,-0.5526570000000001,0,Europe/Paris,1
RODIN-E,399230,Rodin,47.476076,-0.6257090000000001,0,Europe/Paris,1
GAREBOUC,13972,Bouchemaine Gare,47.416637,-0.6147440000000001,0,Europe/Paris,1
STSYCHVE,74046,Chêne Vert,47.525157,-0.4608130000000001,0,Europe/Paris,1
ECHATS,24869,Échats,47.480706,-0.632067,0,Europe/Paris,1
SOLAND-E,32488,Soland,47.399582,-0.5304680000000001,0,Europe/Paris,1
P-ANJOU,24330,Petit Anjou,47.444976,-0.6152640000000001,0,Europe/Paris,0
GERI25,4572,Grands Ruaux,47.565824,-0.5557580000000001,0,Europe/Paris,0
2BEAU,,Beaussier,47.476464,-0.5991649999999999,0,Europe/Paris,1
ESPMONTR,15922,Espéranto,47.529419,-0.6036580000000001,0,Europe/Paris,1
2MOLIE,,Molière,47.474036,-0.5556759999999999,0,Europe/Paris,1
SPORBR-E,27038,Briollay Stade,47.561812,-0.5052890000000001,0,Europe/Paris,0
CHACOMME,27218,CCI,47.468177,-0.5578200000000001,0,Europe/Paris,1
CNFPT,22225,CNFPT,47.472384,-0.5997780000000001,0,Europe/Paris,1
JULESVER,11240,Jules Verne,47.447479,-0.5622239999999999,0,Europe/Paris,1
BOHASALE,300213,Chemin Salette,47.424704,-0.388942,0,Europe/Paris,0
DTOUSS-E,,Toussaint Hodée -reporté-,47.499546,-0.425488,0,Europe/Paris,0
5ROUTES,408706,Cinq routes,47.484379,-0.643557,0,Europe/Paris,1
FOUSSE-E,25785,Fousseaux,47.515807,-0.4686310000000001,0,Europe/Paris,0
WPMAY,77362,Plateau Mayenne,47.495882,-0.5803580000000002,0,Europe/Paris,1
PLACEN-E,19486,Place Ney,47.478569,-0.5430980000000001,0,Europe/Paris,1
ETAS,32370,ETAS,47.524535,-0.619971,0,Europe/Paris,0
WPMA-E,53276,Plateau Mayenne,47.496335,-0.5792630000000001,0,Europe/Paris,1
DEBUSS-E,612,Debussy,47.48842,-0.5158300000000001,0,Europe/Paris,1
PIVERDIE,30771,Piverdière,47.43766,-0.6096120000000002,0,Europe/Paris,1
DJEANC-E,,Jean Carmet -reporté-,47.40057,-0.5406190000000001,0,Europe/Paris,0
FRESNAIE,23491,Fresnaies,47.448053,-0.5004830000000001,0,Europe/Paris,1
ECOTIE-E,24531,Écotière,47.363601,-0.5056260000000001,0,Europe/Paris,0
VIVIERS,29924,Viviers,47.451693,-0.5352000000000001,0,Europe/Paris,1
MLYAUTEY,15814,Maréchal Lyautey,47.491712,-0.5837730000000001,0,Europe/Paris,1
GADIFAIX,789137,Gadifaix,47.576137,-0.449491,0,Europe/Paris,0
LOTVILSC,477611,Lotissement Villevèque,47.556469,-0.425549,0,Europe/Paris,0
WVERN,27317,Verneau,47.492391,-0.5675280000000001,0,Europe/Paris,1
MAISRO-E,17645,Maisons Rouges,47.474413,-0.5118090000000001,0,Europe/Paris,1
1HDVA,194430,Hôtel de Ville,47.471695,-0.5467910000000001,0,Europe/Paris,1
TRELA-AR,749046,Quantinière,47.459869,-0.4755280000000001,0,Europe/Paris,1
VEAUDORE,93934,Veau Doré,47.476012,-0.413596,0,Europe/Paris,0
2BASC,3822,Bascule,47.508781,-0.5914920000000001,0,Europe/Paris,1
HARENC,18680,Harenchères,47.448695,-0.6156030000000001,0,Europe/Paris,1
ANRO-5B,12151,Roseraie,47.443776,-0.5536720000000001,0,Europe/Paris,1
PRIEUR-E,19657,Prieuré,47.471869,-0.6335740000000001,0,Europe/Paris,1
JONCHERE,356135,Jonchères,47.383757,-0.5490260000000001,0,Europe/Paris,1
JAURIO-E,377846,Auriol,47.491289,-0.5649350000000001,0,Europe/Paris,1
TROPAROI,30515,Trois Paroisses,47.441944,-0.5345110000000001,0,Europe/Paris,1
2FMBL,3788,Foch-Maison Bleue,47.468932,-0.5496560000000001,0,Europe/Paris,1
MAIRTR-E,3669,Trélazé Mairie,47.445486,-0.4682660000000001,0,Europe/Paris,1
ROYALE,278420,Royale,47.471633,-0.341125,0,Europe/Paris,1
MORSU-E,77571,Morel,47.475671,-0.6086800000000001,0,Europe/Paris,0
IRLANDE,8934,Irlande,47.522992,-0.6049780000000001,0,Europe/Paris,1
LCHATAIG,30413,Châtaigneraie,47.441338,-0.6078000000000001,0,Europe/Paris,1
BAUDON,289578,Baudon,47.539386,-0.5793100000000001,0,Europe/Paris,0
CLINANJO,21645,Clinique de L'Anjou,47.44443,-0.5391160000000002,0,Europe/Paris,1
NARCE,424467,Lycée de Narcé,47.444599,-0.42749,0,Europe/Paris,0
NOZAY,32625,Nozay,47.487728,-0.5320760000000001,0,Europe/Paris,1
BREMON-E,25430,Gares Bremont,47.465969,-0.5592970000000002,0,Europe/Paris,1
PEPINI-E,11360,Trélazé Gare,47.452088,-0.4696080000000001,0,Europe/Paris,1
ROCEPINE,636,Roc Épine,47.480326,-0.575926,0,Europe/Paris,1
BICHON2,,Bichon,47.478811,-0.5651510000000001,0,Europe/Paris,0
BOULLE,7334,Boulle,47.486717,-0.6285790000000001,0,Europe/Paris,1
VILVECOL,28122,Villevêque École,47.560853,-0.421632,0,Europe/Paris,0
LBALUERE,37252,Baluères,47.377628,-0.5246729999999999,0,Europe/Paris,0
MASJLIN,20807,St-Jean Mairie,47.458073,-0.6584410000000001,0,Europe/Paris,0
